DOI,URL
10.1787/121331288232,https://www.oecd-ilibrary.org/development/privatisation-in-the-meda-region_121331288232
10.1787/121403540472,https://www.oecd-ilibrary.org/social-issues-migration-health/growth-inequality-and-social-protection_121403540472
10.1787/122001486025,https://www.oecd-ilibrary.org/social-issues-migration-health/net-public-social-expenditure_122001486025
10.1787/122123571425,https://www.oecd-ilibrary.org/social-issues-migration-health/the-concentration-of-women-s-employment-and-relative-occupational-pay_122123571425
10.1787/122166455544,https://www.oecd-ilibrary.org/economics/competition-law-and-policy-indicators-for-the-oecd-countries_122166455544
10.1787/122552153585,https://www.oecd-ilibrary.org/social-issues-migration-health/the-unification-of-the-social-insurance-contribution-collection-system-in-korea_122552153585
10.1787/122754857224,https://www.oecd-ilibrary.org/economics/taux-d-interet-reels-et-perspectives-de-croissance-durable_122754857224
10.1787/122873667103,https://www.oecd-ilibrary.org/social-issues-migration-health/assessing-the-impact-of-labour-market-policies-on-productivity_122873667103
10.1787/123738005667,https://www.oecd-ilibrary.org/agriculture-and-food/possibilites-d-ajustement-et-strategies-envisageables-face-a-la-reforme-des-politiques-agricoles-et-a-la-liberalisation-des-echanges_123738005667
10.1787/123770106732,https://www.oecd-ilibrary.org/social-issues-migration-health/financial-resources-and-retirement-in-nine-oecd-countries_123770106732
10.1787/123505600000,https://www.oecd-ilibrary.org/finance-and-investment/collective-pension-funds_123505600000
10.1787/124462320780,https://www.oecd-ilibrary.org/agriculture-and-food/adjustment-options-and-strategies-in-the-context-of-agricultural-policy-reform-and-trade-liberalisation_124462320780
10.1787/123441886722,https://www.oecd-ilibrary.org/economics/getting-the-most-out-of-public-sector-decentralisation-in-japan_123441886722
10.1787/125763645442,https://www.oecd-ilibrary.org/economics/faire-face-aux-defis-de-la-decentralisation-en-france_125763645442
10.1787/125181786028,https://www.oecd-ilibrary.org/science-and-technology/multinationals-and-u-s-productivity-leadership_125181786028
10.1787/124663868577,https://www.oecd-ilibrary.org/agriculture-and-food/le-role-de-l-indemnisation-dans-le-processus-de-reforme_124663868577
10.1787/125487536033,https://www.oecd-ilibrary.org/agriculture-and-food/the-role-of-compensation-in-policy-reform_125487536033
10.1787/126534183836,https://www.oecd-ilibrary.org/science-and-technology/comparing-labour-productivity-growth-in-the-oecd-area_126534183836
10.1787/127050885680,https://www.oecd-ilibrary.org/economics/meeting-the-challenges-of-decentralisation-in-france_127050885680
10.1787/127136850821,https://www.oecd-ilibrary.org/economics/renforcer-les-incitations-a-une-meilleure-performance-du-systeme-educatif-en-france_127136850821
10.1787/125826214270,https://www.oecd-ilibrary.org/economics/towards-more-efficient-government_125826214270
10.1787/127268520146,https://www.oecd-ilibrary.org/economics/microeconometric-analysis-of-the-retirement-decision_127268520146
10.1787/127375127310,https://www.oecd-ilibrary.org/economics/enhancing-incentives-to-improve-performance-in-the-education-system-in-france_127375127310
10.1787/126435112001,https://www.oecd-ilibrary.org/development/policies-for-economic-take-off_126435112001
10.1787/128557272864,https://www.oecd-ilibrary.org/economics/lutter-contre-la-pauvrete-et-l-exclusion-sociale-en-france_128557272864
10.1787/130388816440,https://www.oecd-ilibrary.org/economics/oecd-submission-to-the-uk-low-pay-commission_130388816440
10.1787/131855120122,https://www.oecd-ilibrary.org/social-issues-migration-health/sha-based-national-health-accounts-in-thirteen-oecd-countries_131855120122
10.1787/132382274657,https://www.oecd-ilibrary.org/development/economic-reform-in-egypt-in-a-changing-global-economy_132382274657
10.1787/132152357058,https://www.oecd-ilibrary.org/economics/combating-poverty-and-social-exclusion-in-france_132152357058
10.1787/132721856632,https://www.oecd-ilibrary.org/social-issues-migration-health/the-definition-of-part-time-work-for-the-purpose-of-international-comparisons_132721856632
10.1787/132214578727,https://www.oecd-ilibrary.org/trade/couts-de-l-introduction-et-de-la-mise-en-oeuvre-de-mesures-de-facilitation-des-echanges_132214578727
10.1787/132704628030,https://www.oecd-ilibrary.org/development/decentralisation-and-poverty-in-developing-countries_132704628030
10.1787/134337307632,https://www.oecd-ilibrary.org/science-and-technology/revision-of-the-high-technology-sector-and-product-classification_134337307632
10.1787/135870415741,https://www.oecd-ilibrary.org/social-issues-migration-health/pharmaceutical-pricing-and-reimbursement-policies-in-sweden_135870415741
10.1787/135007820512,https://www.oecd-ilibrary.org/social-issues-migration-health/les-indicateurs-de-la-satisfaction-au-travail_135007820512
10.1787/136050768537,https://www.oecd-ilibrary.org/employment/real-wage-resistance-and-unemployment_136050768537
10.1787/136157357151,https://www.oecd-ilibrary.org/social-issues-migration-health/pharmaceutical-pricing-and-reimbursement-policies-in-switzerland_136157357151
10.1787/136274825752,https://www.oecd-ilibrary.org/governance/study-on-the-political-involvement-in-senior-staffing-and-on-the-delineation-of-responsibilities-between-ministers-and-senior-civil-servants_136274825752
10.1787/137157251088,https://www.oecd-ilibrary.org/science-and-technology/cross-border-mergers-and-acquisitions_137157251088
10.1787/137464158356,https://www.oecd-ilibrary.org/development/domestic-causes-of-currency-crises_137464158356
10.1787/137550327778,https://www.oecd-ilibrary.org/social-issues-migration-health/indicators-of-unemployment-and-low-wage-traps_137550327778
10.1787/138016038733,https://www.oecd-ilibrary.org/development/long-run-growth-trends-and-convergence-across-indian-states_138016038733
10.1787/138080145732,https://www.oecd-ilibrary.org/economics/long-term-budgetary-implications-of-tax-favoured-retirement-plans_138080145732
10.1787/136767018028,https://www.oecd-ilibrary.org/economics/tests-of-total-factor-productivity-measurement_136767018028
10.1787/140152385131,https://www.oecd-ilibrary.org/economics/structural-policies-and-economic-resilience-to-shocks_140152385131
10.1787/143144107523,https://www.oecd-ilibrary.org/trade/the-cost-of-introducing-and-implementing-trade-facilitation-measures_143144107523
10.1787/143175727151,https://www.oecd-ilibrary.org/economics/what-the-yield-curves-say-about-inflation_143175727151
10.1787/143532855872,https://www.oecd-ilibrary.org/development/promouvoir-la-maitrise-locale-et-regionale-du-developpement_143532855872
10.1787/141132862141,https://www.oecd-ilibrary.org/development/the-status-and-an-evaluation-of-the-electronics-industry-in-taiwan_141132862141
10.1787/144761862161,https://www.oecd-ilibrary.org/economics/family-policy-in-hungary_144761862161
10.1787/142753373783,https://www.oecd-ilibrary.org/economics/the-distribution-sector-in-the-united-kingdom_142753373783
10.1787/145078855616,https://www.oecd-ilibrary.org/economics/post-crisis-changes-in-banking-and-corporate-landscapes_145078855616
10.1787/145052815784,https://www.oecd-ilibrary.org/development/offensive-and-defensive-responses-by-european-multinationals-to-a-world-of-trade-blocs_145052815784
10.1787/145235611081,https://www.oecd-ilibrary.org/economics/encouraging-sub-national-government-efficiency-in-hungary_145235611081
10.1787/144160752566,https://www.oecd-ilibrary.org/economics/microeconometric-analysis-of-the-retirement-decision_144160752566
10.1787/147131508107,https://www.oecd-ilibrary.org/trade/the-impact-of-pro-competitive-reforms-on-trade-in-developing-countries_147131508107
10.1787/147106272607,https://www.oecd-ilibrary.org/economics/nairu-incomes-policy-and-inflation_147106272607
10.1787/145777872685,https://www.oecd-ilibrary.org/economics/a-proposed-framework-for-business-demography-statistics_145777872685
10.1787/147464855838,https://www.oecd-ilibrary.org/development/les-defis-politiques-de-la-globalisation-et-de-la-regionalisation_147464855838
10.1787/147485734062,https://www.oecd-ilibrary.org/economics/l-action-exercee-par-l-etat-sur-la-redistribution-du-revenu_147485734062
10.1787/146528313656,https://www.oecd-ilibrary.org/economics/undertaking-revisions-and-real-time-data-analysis-using-the-oecd-main-economic-indicators-original-release-data-and-revisions-database_146528313656
10.1787/148132766818,https://www.oecd-ilibrary.org/economics/the-so-called-non-economic-objectives-of-agricultural-policy_148132766818
10.1787/148170527338,https://www.oecd-ilibrary.org/economics/options-for-reforming-the-finnish-tax-system_148170527338
10.1787/148425814101,https://www.oecd-ilibrary.org/trade/modal-estimates-of-services-barriers_148425814101
10.1787/148254462148,https://www.oecd-ilibrary.org/development/regional-integration-experience-in-the-eastern-african-region_148254462148
10.1787/148885747050,https://www.oecd-ilibrary.org/trade/relations-entre-l-investissement-direct-etranger-les-echanges-et-la-politique-commerciale_148885747050
10.1787/147137243556,https://www.oecd-ilibrary.org/trade/l-extension-des-chaines-d-approvisionnement-internationales_147137243556
10.1787/147465274176,https://www.oecd-ilibrary.org/trade/expanding-international-supply-chains_147465274176
10.1787/148133273748,https://www.oecd-ilibrary.org/economics/russian-industrial-restructuring_148133273748
10.1787/148456178784,https://www.oecd-ilibrary.org/economics/encouraging-environmentally-sustainable-growth-in-poland_148456178784
10.1787/150177306672,https://www.oecd-ilibrary.org/finance-and-investment/investment-patterns-in-a-longer-term-perspective_150177306672
10.1787/150587255461,https://www.oecd-ilibrary.org/economics/a-study-of-the-distribution-system-in-japan_150587255461
10.1787/151004514681,https://www.oecd-ilibrary.org/development/the-policy-challenges-of-globalisation-and-regionalisation_151004514681
10.1787/151634666253,https://www.oecd-ilibrary.org/science-and-technology/the-contribution-of-information-and-communication-technology-to-output-growth_151634666253
10.1787/152217364457,https://www.oecd-ilibrary.org/economics/asset-prices-and-monetary-policy_152217364457
10.1787/152275474424,https://www.oecd-ilibrary.org/trade/linkage-between-foreign-direct-investment-trade-and-trade-policy_152275474424
10.1787/154365452587,https://www.oecd-ilibrary.org/trade/services-trade-and-domestic-regulation_154365452587
10.1787/154631866770,https://www.oecd-ilibrary.org/trade/regulatory-reform-and-market-openness_154631866770
10.1787/158215377764,https://www.oecd-ilibrary.org/development/stabilization-and-structural-adjustment-in-indonesia_158215377764
10.1787/157504218841,https://www.oecd-ilibrary.org/economics/how-to-reduce-sickness-absences-in-sweden_157504218841
10.1787/160205668881,https://www.oecd-ilibrary.org/development/quel-cadre-institutionnel-pour-le-secteur-informel_160205668881
10.1787/161208155312,https://www.oecd-ilibrary.org/education/understanding-the-regional-contribution-of-higher-education-institutions_161208155312
10.1787/162425722235,https://www.oecd-ilibrary.org/economics/the-unemployment-impact-of-immigration-in-oecd-countries_162425722235
10.1787/162367775052,https://www.oecd-ilibrary.org/economics/integration-of-immigrants-in-oecd-countries_162367775052
10.1787/163610427241,https://www.oecd-ilibrary.org/economics/regulation-market-structure-and-performance-in-air-passenger-transportation_163610427241
10.1787/164255475842,https://www.oecd-ilibrary.org/development/specialization-technical-change-and-competitiveness-in-the-brazilian-electronics-industry_164255475842
10.1787/160371110188,https://www.oecd-ilibrary.org/governance/formules-de-gestion-de-la-haute-fonction-publique-axees-sur-les-performances_160371110188
10.1787/160726630750,https://www.oecd-ilibrary.org/governance/performance-based-arrangements-for-senior-civil-servants-oecd-and-other-country-experiences_160726630750
10.1787/163720661354,https://www.oecd-ilibrary.org/development/what-institutional-framework-for-the-informal-sector_163720661354
10.1787/164604735126,https://www.oecd-ilibrary.org/economics/migration-in-oecd-countries_164604735126
10.1787/165002582783,https://www.oecd-ilibrary.org/development/reorienter-les-fonds-de-retraite-vers-les-marches-emergents_165002582783
10.1787/165531523300,https://www.oecd-ilibrary.org/social-issues-migration-health/selecting-indicators-for-the-quality-of-diabetes-care-at-the-health-systems-level-in-oecd-countries_165531523300
10.1787/165600237462,https://www.oecd-ilibrary.org/development/of-flying-geeks-and-o-rings_165600237462
10.1787/166337306371,https://www.oecd-ilibrary.org/science-and-technology/human-resources-in-science-and-technology-in-india-and-the-international-mobility-of-highly-skilled-indians_166337306371
10.1787/167350640103,https://www.oecd-ilibrary.org/economics/the-internationalisation-of-production-international-outsourcing-and-employment-in-the-oecd_167350640103
